userName,score,at,content
Pengguna Google,1,2026-06-04 10:13:26,kenapa setiap nyari eman pakai id line padahal privasi sudah umum tidak bisa menambahkan? harus pakai qr ?
Pengguna Google,1,2026-06-04 07:53:25,adain lagi login pake nomor telp min
Pengguna Google,1,2026-06-04 05:06:02,"gua mau login ga bisa, padahal user lama ini perbaiki lah apaansi"
Pengguna Google,1,2026-06-04 01:35:51,versi 2026 ga bisa nyimpen not
Pengguna Google,1,2026-06-03 21:06:51,"akun lama ku hilang raib, ga bisa login katanya harus verif ke perangkat yg trtaut org HP nya satu"
Pengguna Google,1,2026-06-03 18:54:16,knp gbs login pake no hp...!!!
Pengguna Google,1,2026-06-03 15:16:43,"apk lier ajglah gak bisa login sama sekali harus verif pindah akun, lahh rarudet jangan di download broo👎👎🦶🤢🤮"
Pengguna Google,3,2026-06-03 13:49:10,"i use Line Album as a storage of my workplace photos. Very Nice and support online sharing with my colleagues. How if Line add ""Search"" 🔍 inside ""Album"" . So from hundreds folders, i can find photo-folder that i want by searching its name"
Pengguna Google,3,2026-06-03 13:07:41,line tolong banget ini kenapa ya aplikasi kehapus dan ke logout pas login lagi di persulit tidak bisa pakai nomor telepon indonesia. pakai gmail pun tidak bisa. solusinya bagaimana? berharap fitur login dengan nomor telepon disediakan lagi
Pengguna Google,4,2026-06-03 11:41:17,"hi developer, untuk aplikasi sudah bagus sangat disayangkan login dengan nomor telepon sudah tidak bisa digunakan lagi, kemudian login menggunakan email juga tidak bisa padahal email yang dimasukkan sudah benar dan ketikan email sudah dimasukan tertulis ""tidak tertaut"", tolong line saya login line menggunakan nomor telepon, ini urgent banget karna banyak data penting diakun line terebut, tolong diperbaiki agar bisa login line menggunakan nomor telepon. terimakasih"
Pengguna Google,5,2026-06-03 09:36:37,"line kemana perginya suara notif pesan masuk yg bernada ""LINE"" itu kenapa udah ga ada lagi , ga seseru dulu apl nya skrg hanya bisa suara notif Bawak an hp, dan gabisa tambahkan nomor hp yg ada di Indonesia hanya bisa melalui email. gimana sih ini mau login akun lama juga gabjsa karena kendala nomor hp , aku dh hampir 6 th gapake apl nya , giliran mau pake lagi semua udah berubah"
Pengguna Google,2,2026-06-03 08:18:06,login nya gimana ini kalo gak bisa pake no telepon🫠
Pengguna Google,5,2026-06-03 04:36:58,aplikasinya bagus
Pengguna Google,2,2026-06-03 04:06:41,loading lama kdanh pesan tidak terupdate
Pengguna Google,4,2026-06-03 03:34:33,"pilihan nada notifikasinya udah gak ada, harus ngambil dari hp, sedih, padahal suka banget sama bunyi notif yg kayak suara robot marah² itu, download Line cuman buat dengerin itu aja tapi ternyata udah gak ada 🥺"
Pengguna Google,1,2026-06-03 02:49:23,update sekarang jelek sekali untuk login saja sudah tidak bisa sangat kecewa
Pengguna Google,2,2026-06-03 01:58:11,gabisa login pake nomer
Pengguna Google,3,2026-06-02 20:42:48,kak pleaseee balikin login dengan nomor huawaasw aku bayak banget memori penting disana 😭😭😭😭😭😭😭😭😭😭
Pengguna Google,1,2026-06-02 17:14:21,kenapa gak bisa login menggunakan no hp. tolong kembalikan login menggunakan no hp
Pengguna Google,1,2026-06-02 17:12:14,mau masuk aja susah langsung uninstall dari pada bikin sakit hati...
Pengguna Google,1,2026-06-02 16:13:07,login dipersulit assyyuu
Pengguna Google,1,2026-06-02 15:02:14,Tidak bisa mendaftarkan nomor telepon di line
Pengguna Google,5,2026-06-02 12:37:42,bagus
Pengguna Google,1,2026-06-02 10:58:40,"adain fitur baru dong, seperti cari lokasi"
Pengguna Google,4,2026-06-02 09:35:41,"Tolong kembalikan fitur untuk membuat avatarnya dong.. sebelum beberapa aplikasi membuat avatar udah duluan line, tapi sejak beberapa tahun terakhir karna di update firur untuk avatarnya hilangg sedih bangettt T_T padahal jauh lebih bagus di line avatarnya dari pada apilkasi lainnya.."
Pengguna Google,1,2026-06-02 07:49:57,"aplikasi oon, udah tau fitur² pada ditutup, stiker dinaikin harganya dongo"
Pengguna Google,2,2026-06-02 06:27:57,Tidak bisa login lagi karena hanya nomor HP cara untuk login ke akun saya
Pengguna Google,1,2026-06-02 06:04:46,Makin susah loginnya
Pengguna Google,5,2026-06-02 02:26:00,sangat puas
Pengguna Google,3,2026-06-02 01:09:36,"Hai Develop, aku mau pake Line lgi nih soalnya lebih clean. Saran ya develop untuk Pengiriman Foto itu bisa tidak menu simpan otomatis ke galeri ditambhkan? karena setiap saya mengirim foto walaupun tidak saya simpan tpi saat saya kirim tetap tersimpan ke galeri. Tolong diperbaiki ya develop, kalau sudh diperbaiki saya kasi bintang 5 lgi"
Pengguna Google,1,2026-06-01 22:52:57,tidak dapat login menggunakan email atau nomor handphone
Pengguna Google,1,2026-06-01 18:35:44,buat log in d persulit bgt... pake no hp udah g bisa. pake email pun harus ditautkan sama akun yg udah log in. sedangkan log in g bisa. mau d tautkan kmn line. tollol bgt
Pengguna Google,1,2026-06-01 18:16:14,sebagai user lama sangat kecewa dengan Line sekarang. fitur login memakai nomor telepon dan email password untuk negara indonesia sudah tidak tersedia. Pihak Line seharusnya mendengarkan keluhan untuk pengguna Line terutama dinegara Indonesia. Karena sangat banyak data mereka yang kehilangan hanya karena 1 fitur login yang dihilangkan.
Pengguna Google,1,2026-06-01 18:13:37,sekarang susah amat loginnya ribet. mana perangkat lama hp nya rusakkkk
Pengguna Google,1,2026-06-01 15:13:31,ga bisa login akun lama yang hanya terkait menggunakan no telp
Pengguna Google,1,2026-06-01 13:49:50,mau log in susahnya minta ampun . masa hrs bikin lagi .
Pengguna Google,1,2026-06-01 10:28:00,"gk bisa log in ke akun lama, gimana caranya?"
Pengguna Google,1,2026-06-01 09:32:25,login di handphone baru pakai email dan no. TLP ga bisa juga
Pengguna Google,1,2026-06-01 08:15:53,KENAPA LINE SEKARANG GA BISA LOGIN PAKE NOMOR HP LAGI SI? GAJELAS!!!
Pengguna Google,1,2026-06-01 05:51:04,"terlalu banyak perubahan ,, sekarang ga bisa unggah video di profil"
Pengguna Google,4,2026-06-01 05:34:37,"GEMESSS, tapi tolong adain fitur ubah username PLEASEEE minimal sekali sebulan gak apa apaaaa T_____T thaankkk youuu :33"
Pengguna Google,3,2026-06-01 04:22:11,"fiturnya bagus banget tapi tolong banget developer saya gabisa login kalau cara login dengan nomor telepon dihapus, akun saya beserta datanya masih ada di akun tersebut sedangkan gmail yang biasa saya gunakan tidak bisa digunakan juga sebagai opsi login"
Pengguna Google,5,2026-06-01 03:17:32,mengapa tidak dapat menerima dan mengirimkan pesan
Pengguna Google,1,2026-06-01 01:21:55,udh ga bisa daftar no tlpon tulisan tidak bisa pakai di negara wilayah anda. semua negara udah gue coba Cok masih ga bisa juga. persulit banget sih line nya. mau pakai nambah relasi teman susah !!!
Pengguna Google,1,2026-05-31 20:43:18,Sekarang Udah Gak Bisa Login Pakai Nomor HP soalnya Line sudah Gak beroperasi lagi di indonesia. Bye Line Sampai Jumpa Di Kesempatan Yg Lain. 🙌🏻
Pengguna Google,1,2026-05-31 16:59:57,"tidak bisa login menggunakan no telp dan email yg dulu, anehhh"
Pengguna Google,1,2026-05-31 13:05:46,"haduh, benar benar menyulitkan hanya untuk login saja"
Pengguna Google,3,2026-05-31 10:38:42,"sometimes when I want to upload a photo, it keep loading and failed. Then when my friend send me a photo, it also didn't appeared."
Pengguna Google,1,2026-05-31 07:59:03,TOLONG KEMBALIKAN VITUR LINE VOOM UNTUK WILAYAH INDONESIA
Pengguna Google,1,2026-05-31 07:12:33,"error gak bisa ngirim pesan, padahal akun baru bikin dan tidak melakukan kesalahan apapun"
Pengguna Google,1,2026-05-31 05:45:13,"line tolong kata ""teman"" di apknya bisa diubah pls jadi pasangan dll karena kami bukan just friend !!!"
Pengguna Google,1,2026-05-31 05:34:33,"tolong dong bisa login pakai tlp saya gK bisa masuk game sikron di line tapi line harus pakai tlp itu game udah bertahun""game lestgetrich.sangat kecewa saya masak harus main level 1 lagi. cok kebijakan apaan gak suport tlp di negara anda.level udah tinggi. diamon. cardnya udah yang baru semua legendary.akun 2013 bangke juga ada data penting. APK gak laku bukan intropeksi agar lebih baik malah ribet hancur tolong suport nomer tlp.dari kemarin saya cari solusi di goggle.Yt.PAYAH COOK EMOSI GUA ! !"
Pengguna Google,5,2026-05-31 05:20:04,aplikasi ini Ok bagus 🥰🥰
Pengguna Google,3,2026-05-31 04:16:17,"halo, saya baru saja melakukan top up dengan pembayaran melalui qris. saldo saya sudah terpotong namun koin belum bertambah? di mana saya bisa mengajukan banding?"
Pengguna Google,1,2026-05-31 03:34:24,"Udah lama gak login, kemarin mau login ternyata sudah tidak bisa login pakai nomer hp, seharusnya fitur login pakai nomer hp jangan di hilangkan, akhirnya pengguna lama malas ingin menggunakan line lagi, karena akun lama tidak bisa login. apa lagi akun lama line tertaut game yang sudah pro, Kecewa sekali aktifkan lagi login dengan nomer HP dong"
Pengguna Google,1,2026-05-30 22:58:27,"gk bisa log pkai no hp, giliran pke email mlah diblokir"
Pengguna Google,1,2026-05-30 22:49:11,cukup bintang satu aja.....
Pengguna Google,1,2026-05-30 18:47:12,udah tidak bisa login dengan no hp lagi gimana nih? akun line lama kan pakai no hp
Pengguna Google,1,2026-05-30 17:37:15,masalah login ribet cuih
Pengguna Google,1,2026-05-30 17:05:54,"jelek gbs log in user lama, ribet"
Pengguna Google,1,2026-05-30 16:40:18,login nya susah banget harus buka di perangkat utama padahal udah di logout dan uninstall sebelum pindah hp
Pengguna Google,1,2026-05-30 14:44:01,aplikasi susah masuk
Pengguna Google,2,2026-05-30 11:49:30,"tolong dong jangan terlalu ketat, ga ada sistem reset password lewat email seperti apk lain. Aku dh 3 akun buat dan gara gara hp nya rusak, kereset terus, akhirnya ga bisa masuk karena ternyata salah sandi, atau id atau barcode. menyusahkan jika sudah seperti ini"
Pengguna Google,5,2026-05-30 11:45:20,line aplikasi keren dari dulu sampai sekarang tp sayang di Indonesia jarang yang pakai line
Pengguna Google,2,2026-05-30 11:41:52,perbaiki lagi login akun lama gak bisa lagi
Pengguna Google,5,2026-05-30 10:14:49,enak banyak stikernya
Pengguna Google,5,2026-05-30 09:50:07,good
Pengguna Google,1,2026-05-30 09:12:09,"kenapa sih susah banget mau login pengguna lama, pake. segala gabisa pake no telpn, udah coba pake email yang bener tapi dibilang nya ngga tertaut gimana sih. makin kesini makin jelek aja, Uda bener yang biasa aja, ngapain segala di persulit. pake segala ada verification nya, lahh kalo perangkat nya aja gada ya gimana, lahh kalo ga nyngkut ya gimana? mikir atuhh🙄tolong dong balikin aja tuhh login pake no telpn daripada kek gini bikin orang bingung gabisa gimana"
Pengguna Google,1,2026-05-30 08:10:53,nyusahin kasih tutor yg bnr lah buat bisa log pake no tlpn di cht di ig malah di kirim bot
Pengguna Google,1,2026-05-30 02:57:42,tolong dong Adain lagi masuk pake nomer telfon di Indonesia nggak bisa tapi negara lain Masi bisa padahal penting banget isi nya🥹🥹
Pengguna Google,3,2026-05-29 17:25:02,bertahun tahun pake line tapi baru kali ini kecewa banget kerena gabisa log in pake nomer telepon. please tolong bisain karena banyak data penting di line
Pengguna Google,1,2026-05-29 14:45:03,"baru download lagi dan gabisa login ke akun lama, pake no HP gabisa pake email juga gabisa. pdhl banyak file"" di line lama, tolong diperbaiki metode login nya dong!"
Pengguna Google,1,2026-05-29 13:44:46,sekarang login pakai nomor telepon tidak bisa dan login pakai email akun tidak tertauk jadi akun gak bisa dibuka parah jelek sekarang
Pengguna Google,1,2026-05-29 13:00:48,kenapa ga bisa login pake nomor telepon???
Pengguna Google,1,2026-05-29 12:05:32,"Rusak sudah, baru download kemaren pengen liat data2 yang lama malah gak bisa di tautkan via phone number dan email. dan hari ini benar2 eror gak bisa dipakaii..."
Pengguna Google,1,2026-05-29 05:21:06,susah login akun lama jadi ilang deh
Pengguna Google,1,2026-05-29 03:18:40,"Stupid app, too complicated...suddenly suspends continuously, so stupid. What kind of system is this? No wonder this app isn't widely used, too stupid."
Pengguna Google,5,2026-05-28 18:30:50,lebih cepat cari teman pakai people nearby
Pengguna Google,1,2026-05-28 18:24:30,gabisa login aneh
Pengguna Google,1,2026-05-28 18:02:47,busukknya
Pengguna Google,1,2026-05-28 17:49:14,"aplikasi ga guna, ud g bs log in pakai nomor hp"
Pengguna Google,1,2026-05-28 17:03:30,Masaa g bisa login lewat nomer hp/ email
Pengguna Google,1,2026-05-28 15:39:36,mo login doang ribet
Pengguna Google,1,2026-05-28 15:27:40,"sesudah update: ujung-ujungnya diminta buat akun baru, terus game-game yang pernah connect sama akun line lama, stiker-stiker yang udah kebeli gimana? ini akun utamanya loh yang ga ada, masa harus pindah negara dulu baru bisa, kadang perlu akunnya, isi chat dalemnya gaperlu gapapa, ini samsek gabisa, aneh... ribet... sebelum update: udah coba login pakai Gmail, malah harus transfer data, udah ga login ke device mana-mana, mau konfirm sama transfer data dari mana coba, masa harus buat akun baru"
Pengguna Google,1,2026-05-28 14:44:34,Setahun lebih gak pakai aplikasi LINE. Hari ini buka aplikasi LINE. Daaaaaaang...what a surprise..!!?? Timeline kosong..gak ada fitur utk posting apapun lagi. Sediiiiiih...banyak memory disana. 😭😭😭😭 Whyyyyyy.....???!!!
Pengguna Google,1,2026-05-28 12:42:43,apaan coba login ke akun dulu gak bisa lagi gajelas bangt
Pengguna Google,1,2026-05-28 08:20:24,"ini klo ga buat kuliah udh gw buang jauh2 ini apk bgsttt, jelek dan menyulitkan pengguna bgt taik. Ga bisa login ke akun lama, ga bisa pake no.telp, baru bikin akun tapi tiba2 kena batasan ga bisa ngirim pesan sama sekali. Apk sampah. Udah gitu apk nya berat lagi. Bikin emosi aja njink."
Pengguna Google,1,2026-05-28 07:05:04,"kembalikan login pakai nomor telepon, karna akun saya ga bisa saya loginin, karna hp nya ilang"
Pengguna Google,5,2026-05-28 05:29:17,"saya senang mempunyai aplikasi ini, mempermudah komunikasi dengan baik, makasih."
Pengguna Google,4,2026-05-28 05:29:06,lumayan bagus tapi saya suka
Pengguna Google,1,2026-05-28 05:23:26,"Tolong min di perbaharui aplikasi nya, karena tidak bisa masuk, dan tidak bisa di pindahkan akun lama ke HP baru, bagaimana HP nya rusak mau masuk ke HP baru."
Pengguna Google,1,2026-05-28 03:32:10,"gak bisa login pakai Facebook atau no hp lagi,game yg tertaut hilang dan harus ngulang lagi 😡"
Pengguna Google,1,2026-05-28 03:00:33,gak bisa log innn pakai nomer giliran log in pakai email juga tetep gak bisa harus verifikasi ke device lama
Pengguna Google,1,2026-05-28 02:16:56,"line aneh, akunku pakai nomor telpon, sudah ga bisa login lagi!!! jadinya akun line get richku hilang!!!! bintang 1 untuk line aneh"
Pengguna Google,4,2026-05-27 17:47:41,tolong di update biar bisa pake dua akun atau lebih.
Pengguna Google,1,2026-05-27 13:53:23,"baru bgt pake apps, baru install juga. bikin akun udh 6x ke suspend semua, padahal belum ngapa ngapain"
Pengguna Google,5,2026-05-27 11:47:03,"download cuman buat login FC sih, makasih"
Pengguna Google,1,2026-05-27 11:12:34,"baru buat akun baru langsung dibanned ga bisa kirim pesan padahal baru ngechat, ga dikasih tau gara gara apa dan sampai kapan"
Pengguna Google,1,2026-05-27 10:59:56,"Login sulit + ada iklan nya, pantas sepi udah ga seperti dulu lagi RIP Line 🥀"
Pengguna Google,1,2026-05-27 10:56:07,"Ini susah amat mau masuk juga , kaga jelas nyesel download lagi"
Pengguna Google,1,2026-05-27 10:53:10,"Sudah saatnya tutup aplikasi, tarik dari PlayStore karena LINE yang sekarang udah menyedihkan"
Pengguna Google,1,2026-05-27 10:50:44,memang ga jelas login pakai nomer di negara indonesia sudah tidak bisa alias di hapus rasist banget aplikasi nya tolong yang baca ini kasi bintang 1 aja biar bangkrut ga tau power of indonesia ya....
Pengguna Google,5,2026-05-27 10:46:06,ga bisa mengirim pesan
Pengguna Google,1,2026-05-27 07:03:34,"makin gak jelas, orang aku udah tautin email malah di bilang ga tertaut terus sekarang juga ga bisa login pake nomer telpon."
Pengguna Google,1,2026-05-27 06:31:32,"sekarang line ribet banget padahal cuma mau login! aku mau add official account juga gabisa, buruk banget gasukaaaa😭😭😭😭😭😭😭😭😭😭😭😭 padahal butuuh bangett, tolong dong di perbaiki"
Pengguna Google,1,2026-05-27 06:02:33,kenapa saya tidak bisa mendaftarkan no tlp saya?
Pengguna Google,1,2026-05-27 04:44:27,"apaan bgt login pake nomor telepon udah gabisa, padahal penting bgt buat login ke akun lama"
Pengguna Google,1,2026-05-27 02:13:39,saya tidak bisa join ke grup dengan menggunakan link
Pengguna Google,1,2026-05-26 22:35:13,RIBET KONTOLLLLLLLL
Pengguna Google,5,2026-05-26 19:08:25,verifikasi nya berlebihan njir udh gitu otp gk bisa lagi
Pengguna Google,1,2026-05-26 17:12:05,"apk bengak, kok temenku nak anuin akunnyo malah dak biso🤬🤬"
Pengguna Google,5,2026-05-26 15:00:40,bagus banget aku kasih lima orang
Pengguna Google,1,2026-05-26 14:32:10,disaat mau masuk kembali ke Line malah harus pindah akun dari device utama. padahal dalam kondisi baru reset pabrik alhasil akun gak bisa diakses meskipun pegang kendali dan email serta sandi benar. sistemnya cacat
